Molecule Name,Type,C-Number,Dynamic Or Kinematic,Viscosity_40C,Viscosity_100C,Thermal Conductivity_40C,Thermal Conductivity_100C,Density_40C,Density_100C,Viscosity Prediction,Heat Capacity_40C,Heat Capacity_100C,Density Prediction,Thermal Conductivity Prediction,Heat Capacity Prediction,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
4-Decanol,Ether,10,Dynamic,7.5,1.38,0.136,0.126,0.811,0.764,PPDS 9,262.0,302.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.2972544,-0.028567284,0.43186796,-0.20918778,-0.1843127,0.115547284,0.07935887,0.15527993,-0.31794637,-0.1780495,0.4976528,0.532322,-0.40610683,0.20640302,-0.61796653,-0.5362875,0.155111,0.18425654,-0.4792344,-0.4682072,0.06302181,-0.04191583,0.70918494,-0.06989948,0.5197154,-0.11987841,-0.02913298,0.24973609,-0.25335428,-0.62546,-0.16052823,0.27476034,0.10567636,-0.44740462,0.030577563,-0.10732323,0.38375914,0.05006149,-0.031316143,-0.16001107,-0.016498834,0.3224295,-0.35579038,-0.76632047,-0.058278576,0.11594951,-0.10778161,0.33057615,0.38770956,0.51624936,-0.37998858,0.51596415,-0.3035523,-0.10547372,0.26510403,0.14312963,0.047707748,-0.6635808,0.39676148,0.34191307,0.42173243,-0.042508893,-0.3573569,-0.1808641,-0.1342382,0.24962053,0.23766719,0.21766922,-0.3887445,0.33089817,0.001745348,0.21034439,0.6611303,-0.18233363,0.111614384,0.18260643,0.4713912,0.27842218,-0.01842095,0.12095486,0.19413528,0.33268306,-0.15617473,-0.06859015,-0.093972325,-0.06297203,0.3284263,-0.08789422,-0.12051181,0.091513686,0.10427518,-0.20946394,0.12141091,-0.28598827,0.052652724,0.18343695,-0.3547475,-0.4254467,-0.067906134,0.24240805,-0.3706017,0.29895863,0.3429079,0.35490656,0.6471914,-0.22086817,0.035417397,-0.14821483,-0.10383416,-0.2619122,-0.13242635,-0.0037567671,-0.16251497,0.021540973,0.27887115,0.02891596,0.25915417,0.28205398,-0.08928545,0.08411733,0.06402843,0.20546047,0.2119076,-0.5464286,0.18972708,0.4351488,-0.23753475,-0.07816258
triethylene glycol divinyl ether,Ether,10,Dynamic,3.0,1.3,0.204,0.191,1.093,1.037,PPDS 9,290.0,321.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.52389145,-0.06834569,0.3620842,-0.3265178,0.25810513,0.41124606,-0.092433184,-0.18275912,-0.2626798,-0.3018575,-0.2562486,0.077570826,-0.21546333,0.096089944,-0.29310265,-0.5247165,0.05664632,-0.26784843,-0.31492707,-0.24604237,-0.10768293,-0.3606616,0.2762456,0.13898343,0.20205219,0.10440062,0.13658425,0.021630477,-0.31170306,-0.27101034,0.19696893,0.23345087,0.0039053352,0.16253532,0.09776556,-0.41741297,-0.11519416,0.13786641,-0.27797952,0.22709316,0.16909958,-0.11531542,-0.391794,0.13332894,-0.19188309,-0.17474353,0.44726446,0.17029335,-0.09834792,-0.03217969,-0.46166992,0.18638718,-0.33562374,-0.1067098,0.012296347,0.11011692,0.08205418,-0.40184712,0.23000702,0.11557864,0.33988145,-0.07340823,0.061341867,0.18774179,-0.21324308,0.06573471,0.12343126,-0.12704061,-0.2858509,0.00980345,-0.10628546,0.16628484,0.5856405,0.028128728,0.00816907,0.44759583,0.27723518,-0.2243116,-0.041489687,-0.3712271,-0.010724668,0.2467664,-0.09158408,-0.6004346,-0.44520688,0.005518596,-0.27535564,0.25466064,-0.2558199,0.0017671706,-0.14589827,0.0704179,0.074323915,-0.13901487,-0.40569612,0.01934492,-0.20512222,0.048392083,-0.1354205,0.19161418,0.26016033,-0.070763044,0.22509128,0.09025277,0.20860747,-0.18790197,-0.226042,-0.1759652,0.29357755,0.35074043,-0.5205276,0.0065484904,0.28940538,-0.28614435,-0.0013866774,0.29972747,-0.16694237,0.048552614,0.017820217,0.022831524,0.32484946,-0.023423422,0.038797,0.13716537,-0.05589553,0.42726645,-0.1567237,0.3049892
diethylene glycol dipropyl ether,Ether,10,Dynamic,2.0,0.95,0.178,0.164,0.869,0.818,PPDS 9,294.0,329.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.4783766,-0.08480491,0.40656683,-0.3727197,0.14199395,0.41859517,-0.054758728,-0.1379338,-0.30317515,-0.315422,-0.05153872,0.1674254,-0.36428472,0.15450355,-0.5442798,-0.66825116,0.061491393,-0.18476832,-0.42765364,-0.41436678,-0.055837832,-0.38850185,0.5621347,0.096765004,0.4037379,-0.034442555,0.09245178,0.11818621,-0.36813837,-0.4925676,0.16527835,0.31983855,0.04755381,-0.093647674,0.07614747,-0.41751027,0.05778944,0.16134001,-0.25322923,0.1568961,0.18844438,-0.03777129,-0.4583977,-0.20861669,-0.20886077,-0.06769679,0.36338058,0.23788136,0.10102823,0.1880948,-0.54203176,0.38732326,-0.41012654,-0.13767453,0.0861654,0.16222589,0.092698626,-0.60144943,0.34903923,0.25168636,0.50478506,-0.08310299,-0.027551595,0.08928308,-0.22627611,0.17066818,0.20478399,-0.052970383,-0.37693042,0.20621029,-0.10576488,0.22230016,0.7960031,0.0394589,0.06519646,0.41266236,0.40026242,-0.037200574,-0.03136887,-0.2534371,0.096420825,0.36687702,-0.18928581,-0.62227523,-0.35903412,0.029483175,-0.1215656,0.18548447,-0.31137106,0.028330298,-0.08256823,0.014390294,0.14928861,-0.27914348,-0.40857396,0.0670454,-0.30765468,-0.14976701,-0.20651136,0.32442552,0.10906562,0.09000727,0.28772718,0.19601911,0.39579427,-0.2504615,-0.21329445,-0.21786593,0.21397851,0.1919435,-0.52449054,-0.02134067,0.17439425,-0.24365428,0.09972948,0.25906673,-0.010049312,0.22987159,-0.03610177,0.09034707,0.26114893,0.09964457,0.09114565,-0.127043,0.08923223,0.54446274,-0.20699969,0.22790731
"3,6,9,12-tetraoxatetradecane",Ether,10,Dynamic,2.8,1.26,0.197,0.183,1.058,0.998,PPDS 9,310.0,344.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.5230281,-0.09272686,0.41120803,-0.42673555,0.22958165,0.50398374,-0.11015096,-0.22820303,-0.27235925,-0.34468925,-0.2094197,0.079729095,-0.31697273,0.120746,-0.52936965,-0.6898341,0.024481744,-0.29656607,-0.39915794,-0.40199193,-0.09639477,-0.48554727,0.4892675,0.13579112,0.34790152,0.017580168,0.12340266,0.06608591,-0.38358247,-0.40839127,0.26066968,0.332511,0.008706763,0.03882819,0.1101105,-0.5108772,-0.065958805,0.17158806,-0.3156072,0.24589022,0.24826282,-0.15158515,-0.5048969,-0.019652285,-0.23794286,-0.14720933,0.4973652,0.19455,-0.022118006,0.06699177,-0.5765494,0.31582555,-0.46105915,-0.13604265,0.021532707,0.14380698,0.10500127,-0.5497235,0.31196433,0.21129711,0.49265385,-0.09414746,0.06217036,0.18328142,-0.25630027,0.12494572,0.1823685,-0.13225193,-0.3578277,0.1255941,-0.15360557,0.2168557,0.8079504,0.084103495,0.035238106,0.47347963,0.3858667,-0.15417342,-0.026498577,-0.38456935,0.0322441,0.36770475,-0.16398379,-0.7640083,-0.44941303,0.0583754,-0.2789183,0.2789541,-0.3556473,0.019763963,-0.17197749,0.08594909,0.14046897,-0.2563783,-0.54427606,0.008218674,-0.25815555,-0.036525495,-0.2321089,0.33750308,0.25740805,0.018630335,0.25923717,0.14530915,0.29923078,-0.26472604,-0.29424015,-0.23217723,0.31911767,0.34983283,-0.63769585,-0.033263106,0.28877506,-0.30620912,0.029050963,0.35617,-0.12060359,0.19004661,-0.011555528,0.07894113,0.33158624,0.032162555,0.06047329,0.02793332,0.024624497,0.556303,-0.21233414,0.3018641
decane,Paraffin,10,Dynamic,0.7,0.37,0.126,0.111,0.715,0.668,Experimental,320.0,355.0,REFPROP,REFPROP,REFPROP,0.33869886,0.0021113125,0.4737167,-0.18965228,-0.21595702,0.07879156,0.1284798,0.21328399,-0.40324092,-0.1969372,0.60576624,0.6357313,-0.45676714,0.25289577,-0.642481,-0.58484703,0.21214686,0.24351421,-0.5450167,-0.48524588,0.073062256,0.011115418,0.7979392,-0.07024014,0.5903174,-0.1245942,-0.036477882,0.29340306,-0.29947218,-0.7195142,-0.23068213,0.27702683,0.13994499,-0.5312481,0.025486698,-0.091712,0.46578926,0.062685154,-0.016189976,-0.19406979,-0.057358865,0.43009347,-0.3429274,-0.88432413,-0.07300845,0.16907178,-0.17119887,0.41086867,0.48175552,0.5911824,-0.3985854,0.5971727,-0.2839708,-0.13093568,0.34446073,0.1735522,0.036403,-0.76149654,0.4660486,0.38254556,0.4726133,-0.04693729,-0.43409014,-0.24873233,-0.13137802,0.28509453,0.27875158,0.27072316,-0.43097362,0.40519422,0.028943729,0.234808,0.729715,-0.22853495,0.12927683,0.21691921,0.52931637,0.34341908,-0.039574258,0.17152745,0.25709727,0.36435592,-0.20715167,-0.0109227225,-0.082960874,-0.11084415,0.4263854,-0.12585491,-0.119913064,0.09466433,0.18365592,-0.2561227,0.12369941,-0.30775946,0.12615316,0.23007482,-0.44268823,-0.51627827,-0.02522676,0.23759705,-0.47375798,0.31468987,0.43082765,0.40933663,0.74651295,-0.23052952,0.093388826,-0.14950077,-0.1612641,-0.3645156,-0.07572401,0.011346789,-0.23626758,0.010000588,0.34905922,-0.021857612,0.33842656,0.31132543,-0.12662834,0.0826501,0.032709524,0.2781584,0.26080504,-0.6858771,0.23498915,0.4612342,-0.24710478,-0.101587884
dimethoxytetraglycol,Ether,10,Dynamic,2.42,0.98,0.16,0.156,0.993,0.938,PPDS 9,326.0,360.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.6633971,-0.114638716,0.483873,-0.46035612,0.32063952,0.5797641,-0.1448974,-0.3053195,-0.26234847,-0.40176204,-0.36303118,0.059127524,-0.22809322,0.08083117,-0.45660648,-0.67440885,0.017962454,-0.3441987,-0.41873693,-0.3379219,-0.15002833,-0.5066109,0.37157604,0.15628478,0.2411861,0.07113678,0.18228021,0.041362274,-0.43912888,-0.28335363,0.33392668,0.28828573,-0.008233397,0.24326059,0.09823585,-0.5658437,-0.14977947,0.19259661,-0.34257317,0.34745008,0.24381737,-0.2674403,-0.49037424,0.16303544,-0.28184766,-0.2484886,0.6511817,0.16489513,-0.13285857,-0.07796136,-0.6056972,0.1909028,-0.505188,-0.11765547,-0.07797823,0.1557495,0.10385209,-0.5618074,0.24461026,0.19692272,0.44248885,-0.0719123,0.08997134,0.225982,-0.2952527,0.07026019,0.11971315,-0.22844005,-0.38994253,-0.001253468,-0.14218949,0.17988434,0.7428672,0.09083421,0.01607717,0.51609,0.39888296,-0.31639612,-0.014268588,-0.4751151,-0.021059938,0.3794622,-0.07445905,-0.83201635,-0.5905308,0.08943419,-0.45092878,0.33702514,-0.3486678,-0.037075393,-0.22936743,0.12861905,0.1138026,-0.16397193,-0.57924134,0.00031852804,-0.23591067,0.10279022,-0.24110727,0.27482852,0.3727499,-0.10143253,0.2748555,0.101222016,0.18360199,-0.25499138,-0.31490418,-0.2490253,0.40213028,0.5070963,-0.7167947,0.022585075,0.44236383,-0.30396202,0.009035185,0.39422658,-0.27304202,0.04230949,0.0039130584,-0.0015074627,0.45239964,-0.06286813,0.02598879,0.24696262,-0.06137944,0.5692229,-0.22929057,0.3964343
pentaethylene glycol,Ether,10,Dynamic,27.5,4.8,0.186,0.182,1.111,1.066,PPDS 9,344.0,381.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.6371601,-0.11932073,0.4092147,-0.4534317,0.34719396,0.5555132,-0.11656231,-0.27237216,-0.34351394,-0.3902676,-0.3845179,0.024743892,-0.32651675,0.13742213,-0.37039733,-0.68987453,0.0756001,-0.38519946,-0.38140857,-0.31304803,-0.14050817,-0.53473264,0.3709841,0.2076857,0.2971817,0.066444084,0.18961939,0.02911289,-0.3943311,-0.40423524,0.3075451,0.29920146,0.028952157,0.15994875,0.079258315,-0.5366702,-0.15405384,0.1987073,-0.38217014,0.32239175,0.25500745,-0.2110029,-0.47910726,0.17056592,-0.26651582,-0.20482926,0.60180837,0.20257816,-0.08197988,-0.018515216,-0.6141637,0.27505168,-0.40559766,-0.1573645,-0.02436382,0.17311178,0.0935112,-0.52576315,0.3218937,0.17550886,0.49558845,-0.07848239,0.11625581,0.24870536,-0.2753605,0.113649204,0.16471662,-0.19241647,-0.3784414,0.07612208,-0.11352807,0.20969383,0.80119866,0.10520513,0.041834608,0.56920254,0.298479,-0.26956618,-0.03465777,-0.45437035,0.018693542,0.3104579,-0.16820425,-0.84934217,-0.54194534,0.028756421,-0.38336533,0.317302,-0.3578153,-0.04462916,-0.16942604,0.11146758,0.1483158,-0.20758067,-0.60328233,0.043318316,-0.26733315,0.044396494,-0.23572204,0.29605675,0.3838173,-0.055372834,0.25222307,0.09422684,0.2562522,-0.22628249,-0.3001627,-0.24969096,0.3853908,0.4665809,-0.70267135,0.010556661,0.376855,-0.3973682,-0.0053411312,0.34928483,-0.1912206,0.111143135,0.013866007,0.060312904,0.39096466,0.011731226,0.01773306,0.1540253,-0.022904238,0.5768738,-0.16510703,0.40476835
1-pentyloxy-pentane,Ether,10,Dynamic,0.7987,0.4062,0.132,0.125,0.766,0.715,Experimental,,,VDNSExpansion,TransportPolynomial,,0.3798168,-0.04694398,0.41492993,-0.24590197,-0.0684933,0.22312644,0.0630122,0.061481137,-0.3740701,-0.2484401,0.32632813,0.3992302,-0.44329348,0.21699284,-0.5960615,-0.62074775,0.14194438,0.07809653,-0.49919757,-0.4470488,0.02739131,-0.15408038,0.7269741,0.0014728976,0.5297138,-0.13311228,0.012082339,0.23328939,-0.3423769,-0.6604435,-0.06095571,0.29449362,0.12611404,-0.39107236,0.021736128,-0.21872054,0.33331886,0.12828091,-0.11450418,-0.038439043,0.05143477,0.22569178,-0.35435295,-0.63305116,-0.14935204,0.1097299,0.048656464,0.33597478,0.3686877,0.45143846,-0.44986475,0.540617,-0.31114444,-0.14065437,0.2301619,0.19564986,0.06493122,-0.7223861,0.42412406,0.3488074,0.51886016,-0.061232243,-0.24096796,-0.12643306,-0.16835903,0.2608009,0.25804082,0.13140164,-0.4098675,0.36835825,-0.014437549,0.2294171,0.7654332,-0.08038755,0.12221965,0.28070194,0.46093002,0.22070397,-0.04306435,0.025936184,0.23347835,0.3772603,-0.23099484,-0.28395483,-0.1646184,-0.030325983,0.22421083,-0.008817658,-0.21506466,0.05400502,0.1100063,-0.1389867,0.16083305,-0.3179186,-0.09693097,0.18388481,-0.4083798,-0.39922714,-0.12570484,0.2826014,-0.23666051,0.23462541,0.3726616,0.31948414,0.6063853,-0.23233193,-0.022236094,-0.17872393,-0.021792462,-0.16996314,-0.24642828,0.00096821965,-0.08306182,-0.09585952,0.26125884,0.04659072,0.23017615,0.30449086,-0.10319756,0.106903724,0.1042747,0.24165532,0.18144843,-0.48821837,0.22523975,0.50531054,-0.21532759,0.044906918
cyclopentylbenzene,Aromatic,11,Dynamic,1.306,0.65,0.139,0.13,0.933,0.885,Experimental,182.0,218.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.3165905,0.21306793,0.61510026,0.07123302,-0.2561817,0.03215424,0.0039083697,0.14271842,-0.38168946,-0.15284795,0.7174976,0.65408,-0.05652179,0.123937756,-0.6038059,-0.5130933,0.041452117,0.40050542,-0.5379368,-0.33328983,-0.038859013,0.25979215,0.57502276,-0.16077133,0.23679297,0.1579036,-0.2158942,0.15810233,-0.4646466,-0.28326875,-0.3577211,0.2446246,-0.07854182,-0.2392412,0.32333893,-0.2589615,0.41591775,0.054550547,0.028956853,-0.14217415,-0.0739712,0.5427702,-0.23104395,-0.5710766,-0.080406815,0.08934969,-0.2111183,0.28160104,0.23230821,0.29757863,-0.020084608,0.29786912,-0.32972562,-0.08767953,0.33780706,0.107069016,0.05942374,-0.6856899,0.17562784,0.33177054,0.23467012,-0.17305557,-0.33090678,-0.1973202,-0.16069941,0.022266274,0.24036542,0.2229456,-0.086894065,0.06128759,-0.18974207,0.19553104,0.3559918,-0.40292537,-0.05230258,0.21630505,0.8184154,0.2990444,-0.18501614,0.012307814,0.0712812,0.49424398,0.0864267,0.13423151,-0.20186806,-0.13147713,0.39445636,0.09635455,-0.14827344,0.27400017,0.08696658,-0.17201132,-0.27611235,-0.14176048,0.42501014,-0.024731744,-0.4387717,-0.35361817,0.21488361,0.039416,-0.52601546,-0.07157814,0.61776286,0.35639915,0.5399385,-0.23486347,0.13348605,-0.019871695,-0.10310581,-0.36992568,0.18327264,-0.047877964,-0.07787612,0.063877285,0.2614239,0.164596,0.064541996,0.03921248,-0.11839962,0.011100619,0.17278019,0.12849605,0.3526431,-0.5026059,0.1245316,0.2091138,-0.46151042,-0.052634016
pentylbenzene,Aromatic,11,Dynamic,0.976,0.492,0.14,0.131,0.845,0.799,Experimental,206.0,242.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.32363838,0.22104637,0.55433446,0.09226562,-0.2119833,0.05745817,0.02133678,0.097774334,-0.33997402,-0.18095773,0.6553951,0.58170575,-0.06229891,0.084133655,-0.6156211,-0.48065102,0.007177016,0.34650937,-0.53016186,-0.33313486,-0.03114979,0.26884663,0.6281324,-0.14598648,0.25720802,0.16137731,-0.20895968,0.16811362,-0.49853286,-0.2735758,-0.3221637,0.24227487,-0.06594277,-0.21271469,0.31990936,-0.28263673,0.43489483,0.09990033,0.035845444,-0.08792273,-0.047483463,0.5027999,-0.20694692,-0.5532531,-0.13467632,0.13870727,-0.12556954,0.2903073,0.2033725,0.24830541,-0.06802656,0.30593935,-0.3221832,-0.07953499,0.3757933,0.09607979,0.10197175,-0.68062603,0.16506158,0.28589788,0.25272566,-0.20981318,-0.2717365,-0.20452511,-0.15040977,0.040529322,0.2644985,0.18739808,-0.14261092,0.08394958,-0.20118196,0.17857896,0.3969484,-0.3291701,-0.08047646,0.22871211,0.8154526,0.28206888,-0.2225671,-0.04078544,0.12987936,0.5282639,-0.0057034222,0.06732348,-0.19343525,-0.07845925,0.37034976,0.12735479,-0.17897832,0.30539477,0.07966396,-0.1467093,-0.21620117,-0.17743307,0.37485656,-0.03951251,-0.4467315,-0.3325952,0.19724767,0.042501416,-0.48199382,-0.1029939,0.64316547,0.3576052,0.51229185,-0.2780015,0.08859235,0.016173523,-0.08523192,-0.38793838,0.14355709,-0.06655575,-0.09453796,0.012582455,0.27944633,0.16433875,0.08899821,0.069827355,-0.16306655,-0.004138973,0.13722552,0.15144326,0.34240493,-0.5009465,0.15219699,0.20245464,-0.4391149,-0.030125054
spiro[5.5]undecane,Cyclic Paraffin,11,Dynamic,2.19,0.9,0.118,0.11,0.874,0.831,Experimental,208.0,251.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.4555044,-0.040621046,0.44176373,-0.23444146,-0.19844192,0.15930171,0.10502351,0.18443948,-0.40005133,-0.23813598,0.55613387,0.66510457,-0.51079553,0.2754538,-0.63760346,-0.5433304,0.21301539,0.1514912,-0.5743831,-0.53058887,0.049057506,0.032555815,0.82626694,-0.05339424,0.6251901,-0.13712746,-0.003026745,0.3003924,-0.3126688,-0.74237955,-0.23346326,0.23458497,0.16810131,-0.57269037,0.021315714,-0.050566755,0.46050018,0.0775624,-0.012478052,-0.16643327,-0.079020284,0.357786,-0.3560121,-0.92340153,-0.06134604,0.15193519,-0.12558366,0.42845145,0.48263,0.6103033,-0.47984654,0.6182979,-0.2898594,-0.13614024,0.35091507,0.18370886,0.08860132,-0.7633231,0.4608803,0.39462596,0.4506681,-0.020187855,-0.4326751,-0.25629145,-0.13720003,0.32334033,0.2890285,0.2588836,-0.5535805,0.42172495,0.094129175,0.22613189,0.77394366,-0.197355,0.12934512,0.19747117,0.46800074,0.35798818,-0.022564419,0.18015306,0.31820786,0.3515243,-0.24502474,-0.0068828883,-0.076393224,-0.070667565,0.38048324,-0.13711621,-0.10110136,0.055999774,0.21666178,-0.25837672,0.21484092,-0.3008324,0.123141624,0.30093688,-0.43124947,-0.4681943,-0.05492914,0.21100174,-0.43025598,0.3270628,0.36848664,0.46937126,0.766137,-0.26692605,0.10220583,-0.12556493,-0.20109288,-0.37712952,-0.10956276,0.047739808,-0.2545129,0.024930527,0.34740242,-0.045841772,0.3496641,0.29620335,-0.12600291,0.09464134,0.05874489,0.26312262,0.20293814,-0.63166493,0.25716123,0.4863743,-0.22312875,-0.08822993
3-methylbutylcyclohexane,Cyclic Paraffin,11,Dynamic,1.6,0.72,0.12,0.112,0.793,0.748,ViscosityL,237.0,281.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.2110408,-0.039299928,0.5708516,-0.29859304,-0.3451094,0.06561231,0.02772289,0.25693217,-0.35443747,-0.08771621,0.7395693,0.68129325,-0.41530797,0.30764297,-0.7594699,-0.65627205,0.17095593,0.30616733,-0.5146734,-0.5790126,0.07764321,-0.100148425,0.70581967,-0.13790423,0.52638483,-0.16447663,-0.08905288,0.24331515,-0.17223737,-0.66091156,-0.23972215,0.35611618,0.05265615,-0.58509964,0.09153362,-0.08670276,0.37309825,-0.0341589,-0.045329504,-0.32884303,-0.028159617,0.4338946,-0.48729596,-0.9168846,0.079563625,0.025777232,-0.32874656,0.28544283,0.46270165,0.6978772,-0.2922446,0.55324984,-0.3994524,-0.11880231,0.20920137,0.13737105,-0.015178215,-0.66830677,0.43565226,0.4544378,0.40862897,0.011218773,-0.49336877,-0.18032424,-0.15595971,0.22035599,0.19384462,0.31114766,-0.26823312,0.32198653,-0.032703444,0.26168227,0.64512557,-0.33239323,0.16588067,0.10681911,0.5456444,0.37362903,0.052484933,0.24745744,0.06966881,0.31608948,0.025039524,0.04852371,-0.060942274,-0.14141896,0.42499617,-0.16701101,-0.09127475,0.08977258,0.054747045,-0.27006885,-0.0008971418,-0.27380887,0.11386733,0.18119574,-0.32078594,-0.5119161,-0.07164567,0.3087865,-0.5209875,0.44057506,0.26258203,0.38930058,0.75629807,-0.1719404,0.08711756,-0.22529683,-0.1650352,-0.26560825,-0.07776996,-0.009301279,-0.1692903,0.15258378,0.24508005,0.08212761,0.25751832,0.31590667,0.00026377584,0.15936074,0.12171599,0.16641326,0.23889135,-0.62106895,0.16558252,0.48054653,-0.32890043,-0.17943996
"(1,1-dimethylpropyl)cyclohexane",Cyclic Paraffin,11,Dynamic,2.5,0.95,0.109,0.102,0.814,0.771,ViscosityL,238.0,282.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.21402861,-0.014399743,0.43979225,-0.2587802,-0.29719752,0.14162235,0.007528778,0.1376834,-0.20495826,-0.12815763,0.6365667,0.5677945,-0.3763671,0.19163439,-0.8353046,-0.54960954,0.051364884,0.17757066,-0.4937186,-0.62301916,0.07231255,-0.044739645,0.80850357,-0.13540624,0.5358276,-0.13146412,-0.094988614,0.24207222,-0.23661841,-0.56230366,-0.18068853,0.31845698,0.022597982,-0.5361173,0.13252704,-0.11836812,0.3850021,0.018267306,0.00887458,-0.21835135,0.017832663,0.3073456,-0.46066907,-0.8918412,0.006780453,0.09324266,-0.1671607,0.26769304,0.3538896,0.5686209,-0.3570558,0.5124862,-0.43144625,-0.08222485,0.2721496,0.08231677,0.09137295,-0.6280224,0.34752682,0.37079751,0.37526125,-0.052697405,-0.37196326,-0.18278383,-0.13705058,0.21824737,0.23715906,0.24165842,-0.36597502,0.3143724,-0.072111376,0.21518572,0.6782789,-0.20225449,0.068675265,0.07925475,0.5563704,0.36533976,0.004535734,0.13978896,0.15319355,0.39911658,-0.09871727,-0.03018857,-0.036435824,-0.00767564,0.34073845,-0.07878828,-0.13166143,0.16382447,0.02084619,-0.20457223,0.10317219,-0.3205151,0.048084814,0.11241987,-0.29150796,-0.42215815,-0.09709626,0.2979761,-0.4280626,0.36443168,0.27404678,0.429614,0.6663491,-0.29722002,-0.0048565106,-0.13474996,-0.14213969,-0.29836014,-0.14540066,-0.063608,-0.19008301,0.11680571,0.24195981,0.13557996,0.25754565,0.35371315,-0.07212272,0.1263417,0.07484384,0.16064586,0.19983317,-0.5557426,0.20063956,0.41353586,-0.32405117,-0.16925985
pentyl-cyclohexane,Cyclic Paraffin,11,Dynamic,1.19,0.76,0.127,0.118,0.788,0.745,Experimental,244.0,288.0,VDNSExpansion,TransportPolynomial,Wilhoit,0.33631143,-0.0059357123,0.5409579,-0.2257974,-0.26927468,0.039538708,0.13055317,0.27716428,-0.4662206,-0.1691294,0.693111,0.73915344,-0.4840514,0.31122398,-0.6287438,-0.62445396,0.2747545,0.30216604,-0.55602145,-0.492617,0.070586614,0.0009244328,0.7615698,-0.08037835,0.59547424,-0.1299049,-0.035350222,0.2956735,-0.2536823,-0.7672582,-0.27984905,0.2826172,0.13769163,-0.58078575,0.017494297,-0.050501138,0.45610052,0.015777659,-0.026294053,-0.26901388,-0.09061724,0.49894008,-0.3746458,-0.93558794,-0.006974034,0.123204604,-0.27585787,0.42356104,0.5302942,0.67129415,-0.3707629,0.61251915,-0.2798613,-0.14616069,0.32290897,0.18785061,-0.013854159,-0.77167803,0.5083415,0.4298728,0.46573764,-0.0022748401,-0.52522874,-0.25247332,-0.13983467,0.2842331,0.2583749,0.31932414,-0.40231863,0.39876208,0.05733909,0.25058463,0.7172862,-0.31960723,0.16593227,0.2151177,0.52748054,0.36351666,-0.00040245958,0.24356347,0.20776074,0.3202619,-0.1307037,0.071767576,-0.092041455,-0.18735379,0.47347158,-0.17945322,-0.074022405,0.059618354,0.19344586,-0.30845448,0.07887853,-0.27913538,0.17882015,0.26924485,-0.44293165,-0.54991174,-0.006459149,0.23769149,-0.5396556,0.37133154,0.4094687,0.42535475,0.8160452,-0.18425858,0.1494682,-0.19245249,-0.19436121,-0.3623749,-0.039136555,0.036005557,-0.23936433,0.0514479,0.34514228,-0.033544097,0.33879584,0.2867373,-0.07948601,0.097275496,0.060036346,0.26764855,0.27090308,-0.71252346,0.20424816,0.47978297,-0.2649698,-0.14003032
