C-Number,Thermal Conductivity_40C,Thermal Conductivity_100C,Density_40C (g/cm^3),Density_100C (g/cm^3),Heat Capacity (Constant Pressure) 40C (J/K/Mol),Heat Capacity (Constant Pressure) 100C (J/K/Mol),Density_40C,Density_100C,KVI,DVI,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
,,,,,,,,,,,2.578437,2.578437,1.257451158,1.257451158,0.215623295,11.93103448,398.719,348.319,398.3912516,166,0,-0.019577039,-0.080709639,0.080709639,0.019577039,0.655172414,1.172413793,1.75862069,14.11283744,9.925362165,2.059438147,-2.127949079,2.267601203,-1.922445275,5.682850094,0.578115175,2.71927908,2.44424961,536.9693341,21.15864348,20.33021636,20.33021636,14.18507051,12.95272425,12.95272425,9.182607438,9.182607438,6.237108131,6.237108131,4.255555087,4.255555087,-1.04,2314155.444,25.99576538,17.78753316,12.98881956,183.1354687,0,0,0,0,0,0,0,0,0,0,127.1567283,56.2307684,0,0,0,5.57310453,0,0,0,136.8489164,0,40.96547579,0,0,0,0,0,0,0,0,13.8474744,139.6917965,24.27512131,0,5.57310453,0,0,0,0,0,0,0,0,125.8443221,5.57310453,0,51.97007011,0,0,0,0,0,5.96146953,0,6.971912572,26.1252237,9.108060861,0,0.724137931,29,0,0,0,0,0,1,0,1,0,0,0,18,0,0,0,1,10.35834,133.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
,,,,,,,,,,,2.578437,2.578437,1.257451158,1.257451158,0.215623295,11.93103448,398.719,348.319,398.3912516,166,0,-0.019577039,-0.080709639,0.080709639,0.019577039,0.655172414,1.172413793,1.75862069,14.11283744,9.925362165,2.059438147,-2.127949079,2.267601203,-1.922445275,5.682850094,0.578115175,2.71927908,2.44424961,536.9693341,21.15864348,20.33021636,20.33021636,14.18507051,12.95272425,12.95272425,9.182607438,9.182607438,6.237108131,6.237108131,4.255555087,4.255555087,-1.04,2314155.444,25.99576538,17.78753316,12.98881956,183.1354687,0,0,0,0,0,0,0,0,0,0,127.1567283,56.2307684,0,0,0,5.57310453,0,0,0,136.8489164,0,40.96547579,0,0,0,0,0,0,0,0,13.8474744,139.6917965,24.27512131,0,5.57310453,0,0,0,0,0,0,0,0,125.8443221,5.57310453,0,51.97007011,0,0,0,0,0,5.96146953,0,6.971912572,26.1252237,9.108060861,0,0.724137931,29,0,0,0,0,0,1,0,1,0,0,0,18,0,0,0,1,10.35834,133.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
,,,,,,,,,,,2.481643305,2.481643305,0.787113695,0.787113695,0.202477421,11.48275862,400.735,348.319,400.4069017,168,0,-0.015923831,-0.065382383,0.065382383,0.015923831,0.551724138,0.965517241,1.413793103,14.18770175,9.848328116,2.136298505,-2.203035175,2.312842711,-2.026976819,5.328658677,0.481249535,2.71927908,2.353623356,466.8117196,21.15864348,20.53732314,20.53732314,14.18507051,13.25741915,13.25741915,9.584063502,9.584063502,6.686844766,6.686844766,4.704309754,4.704309754,-0.78,2314155.444,26.25543586,18.02612687,13.19718769,183.8250718,0,0,0,0,0,0,0,0,0,0,140.3431731,43.73392667,0,0,0,0,0,0,0,149.1876441,0,34.88945568,0,0,0,0,0,0,0,0,13.8474744,152.0305241,18.19910121,0,0,0,0,0,0,0,0,0,5.917906046,126.7016922,5.563451492,0,45.89405,0,0,0,0,0,4.595436225,0.787113695,7.108255164,25.65242997,9.19009828,0,0.793103448,29,0,0,0,0,0,1,0,1,0,0,0,19,0,0,0,1,10.44864,133.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
,,,,,,,,,,,2.574412317,2.574412317,0.982251198,0.982251198,0.187002648,22.44827586,406.783,348.319,406.4538519,174,0,-0.035751252,-0.065382383,0.065382383,0.035751252,0.551724138,0.965517241,1.413793103,14.36185641,9.671613277,2.30692624,-2.383281112,2.41345474,-2.283074976,4.813542996,0.1215878,2.71927908,2.262292479,312.9300119,21.15864348,21.15864348,21.15864348,14.18507051,14.18507051,14.18507051,10.84654013,10.84654013,7.982679538,7.982679538,5.886635345,5.886635345,0,2314155.444,27.03448276,18.74380165,13.82615047,185.9517991,0,0,0,0,0,0,0,0,0,0,156.1113813,30.09244581,0,0,0,0,0,0,23.67162418,162.5322029,0,0,0,0,0,0,0,0,0,0,23.67162418,162.5322029,0,0,0,0,0,0,0,0,0,0,23.67162418,134.8372541,0,0,27.6949488,0,0,0,0,0,0,4.03787981,0,31.06629546,9.729158059,0,1,29,0,0,1,0,1,0,0,0,0,0,0,19,1,0,1,1,10.7365,133.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
,,,,,,,,,,,2.539514358,2.539514358,0.987862498,0.987862498,0.176256739,22.03448276,406.783,348.319,406.4538519,174,0,-0.038320857,-0.065382383,0.065382383,0.038320857,0.551724138,0.965517241,1.344827586,14.35299722,9.822226201,2.297218251,-2.234256304,2.407625476,-2.117401546,4.806326053,0.279928599,3.019757376,2.190990445,312.9300119,21.15864348,21.15864348,21.15864348,14.16823376,14.16823376,14.16823376,10.94276518,10.94276518,7.851944578,7.851944578,5.943002671,5.943002671,0,2523372.678,27.03448276,18.74380165,14.60493827,185.9517991,0,0,0,0,0,0,0,0,0,0,143.269738,42.93408905,0,0,0,0,0,0,23.67162418,162.5322029,0,0,0,0,0,0,0,0,0,0,23.67162418,162.5322029,0,0,0,0,0,0,0,0,0,0,23.67162418,128.4164325,6.420821623,0,27.6949488,0,0,0,0,0,0,4.053280817,0,31.11582995,9.66422257,0,1,29,0,0,1,0,1,0,0,0,0,0,0,20,1,0,1,1,10.7365,133.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
,,,,,,,,,,,2.319061003,2.319061003,1.042939826,1.042939826,0.131671099,11.5862069,408.799,348.319,408.4695019,176,0,-0.041428579,-0.065382383,0.065382383,0.041428579,0.275862069,0.482758621,0.724137931,14.14471271,9.891252376,2.084365024,-2.168958094,2.245717539,-2.014661432,4.620465118,0.364967491,2.732515973,3.802144106,251.2118756,21.2550198,21.2550198,21.2550198,14.34606521,14.34606521,14.34606521,9.949565229,9.949565229,6.897777479,6.897777479,4.780147846,4.780147846,0,2099829.225,29,26.03571429,24.14285714,186.9576302,0,0,0,0,0,0,0,0,0,0,181.2917522,5.917906046,0,0,0,0,0,0,5.917906046,181.2917522,0,0,0,0,0,0,0,0,0,0,5.917906046,181.2917522,0,0,0,0,0,0,0,0,0,0,5.917906046,160.5205406,0,0,20.7712116,0,0,0,0,0,0,1.042939826,0,36.83624694,6.954146564,0,1,29,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,11.4148,135.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
,,,,,,,,,,,11.76962729,11.76962729,0.186649767,-0.186649767,0.093770468,10.96969697,468.763,412.315,468.4178603,196,0,0.305293751,-0.465674843,0.465674843,0.305293751,0.393939394,0.666666667,0.96969697,16.53655257,10.06772907,2.070364994,-2.062995072,2.117370554,-2.090338857,5.720032447,-0.145160077,2.80686129,3.288677289,383.8449302,24.24658363,22.31066269,22.31066269,16.20190726,14.51516719,14.51516719,9.658454782,9.658454782,6.283683018,6.283683018,4.072407397,4.072407397,-1.06,12779729.27,31.94,27.18654869,27.06928248,205.5077649,9.473725908,0,0,0,0,11.93861058,9.589074368,0,0,0,129.4222636,19.26246487,12.84164325,13.21376393,19.06280028,11.93861058,0,0,0,161.5263717,13.21376393,0,0,0,0,0,0,0,25.1523745,19.06280028,0,161.5263717,0,0,0,0,52.6,0,9.589074368,0,11.93861058,32.4762288,25.68328649,102.733146,0,0,13.8474744,9.473725908,10.55468076,0,23.53925458,0,0,-0.373299535,0,26.58533034,5.527367181,0,0.931034483,33,0,4,0,0,0,0,0,0,4,0,4,26,0,0,0,0,9.0849,139.457,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
,,,,,,,,,,,2.503127465,2.503127465,1.213621907,1.213621907,0.25991361,12.33333333,402.666,360.33,402.3286513,162,0,-0.02277218,-0.080719717,0.080719717,0.02277218,0.533333333,0.933333333,1.3,14.07223977,9.972666836,2.016734192,-2.083031779,2.234341953,-1.86791944,5.65553346,0.651474595,2.803036431,1.726736705,655.6483319,21.27996383,19.4134846,19.4134846,14.84686655,12.3365344,12.3365344,8.389446526,8.389446526,5.828217772,5.828217772,3.96222821,3.96222821,-2.08,6531074.884,24.19184258,15.7193058,9.613019496,185.6782493,0,0,0,0,0,0,0,0,0,0,112.3464718,73.63968503,0,0,0,11.14620906,0,0,0,90.89733387,0,83.94261388,0,0,0,0,0,0,0,0,0,102.0242369,72.8157109,0,11.14620906,0,0,0,0,0,0,0,0,88.17676246,11.14620906,0,86.6631853,0,0,0,0,0,5.917441141,0,21.90462689,20.28403937,4.560559271,0,0.466666667,30,0,0,0,0,0,2,0,2,0,0,0,15,0,0,0,2,9.8746,135.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
,,,,,,,,,,,2.449580674,2.449580674,1.177731304,1.177731304,0.229993669,10.83333333,404.682,360.33,404.3443014,164,0,-0.015138783,-0.076057882,0.076057882,0.015138783,0.5,0.866666667,1.266666667,14.07878357,9.959338432,2.032411891,-2.086909978,2.241352184,-1.87966908,5.791162813,0.535951967,2.798863914,1.546353388,611.4523704,21.11682712,19.45745468,19.45745468,14.9150149,12.72539741,12.72539741,8.7347193,8.7347193,6.075725853,6.075725853,4.223072244,4.223072244,-1.82,6995144.603,24.44946264,16.9213876,10.81315007,186.3678524,0,0,0,0,0,0,0,0,0,0,157.1341091,29.54165076,0,0,0,5.57310453,0,0,0,103.2360615,0,77.86659377,0,0,0,0,0,0,0,0,0,114.3629645,66.73969079,0,5.57310453,0,0,0,0,0,0,0,0,113.0123319,0,0,73.66342799,0,0,0,0,0,4.036130723,0,21.64873194,23.52008854,2.295048795,0,0.533333333,30,0,0,0,0,0,2,0,2,0,0,0,17,0,0,0,2,9.9897,134.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
,,,,,,,,,,,2.524109031,2.524109031,1.07737137,1.07737137,0.181772069,10.83333333,404.682,360.33,404.3443014,164,0,-0.006379322,-0.084661377,0.084661377,0.006379322,0.533333333,0.933333333,1.366666667,14.07489309,9.964085821,2.020350419,-2.090537629,2.169171235,-1.959241215,5.270222272,0.544458194,2.780425417,1.612376543,609.4523704,21.11682712,19.45745468,19.45745468,14.8813414,12.63961097,12.63961097,8.864885377,8.864885377,6.038711998,6.038711998,4.214452408,4.214452408,-1.82,6554819.556,24.44946264,16.9213876,12.00776895,186.3678524,0,0,0,0,0,0,0,0,0,0,149.8655704,36.81018948,0,0,0,0,0,0,0,103.2360615,0,83.4396983,0,0,0,0,0,0,0,12.84164325,0,101.5213213,72.31279532,0,0,0,0,0,0,0,0,0,12.84164325,94.59758408,5.57310453,0,73.66342799,0,0,0,0,0,4.415947639,0,21.83966286,22.94957167,2.294817824,0,0.533333333,30,0,0,0,0,0,2,0,2,0,0,0,17,0,0,0,2,9.4894,134.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
,,,,,,,,,,,2.298342129,2.298342129,0.766211342,0.766211342,0.216096681,11.26666667,406.698,360.33,406.3599515,166,0,-0.024720336,-0.065382383,0.065382383,0.024720336,0.466666667,0.833333333,1.233333333,14.1569433,9.878631285,2.105693146,-2.172533052,2.214551997,-2.084541709,5.181216843,0.44356418,2.780425417,1.551570449,558.9501415,21.11682712,19.66456146,19.66456146,14.8813414,12.96032564,12.96032564,9.276786635,9.276786635,6.45032994,6.45032994,4.62192592,4.62192592,-1.56,6554819.556,24.707124,17.15435807,12.20742275,187.0574554,0,0,0,0,0,0,0,0,0,0,151.058089,36.3072739,0,0,0,0,0,0,5.917906046,109.6568832,0,71.79057367,0,0,0,0,0,0,0,12.84164325,5.917906046,107.9421429,60.66367068,0,0,0,0,0,0,0,0,0,5.917906046,113.860049,0,0,67.58740788,0,0,0,0,0,2.987268935,0.766211342,22.15081177,22.46403249,2.298342129,0,0.6,30,0,0,0,0,0,2,0,2,0,0,0,18,0,0,0,2,9.5693,134.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
,,,,,,,,,,,2.335340676,2.335340676,0.774394686,0.774394686,0.229144085,13.26666667,406.698,360.33,406.3599515,166,0,-0.016196137,-0.06538202,0.06538202,0.016196137,0.433333333,0.766666667,1.133333333,14.16628349,9.876714666,2.114096671,-2.175552623,2.293259781,-1.996750523,5.19698596,0.482846414,2.803036431,1.606803877,557.5012746,21.27996383,19.82769817,19.82769817,14.84686655,12.9459242,12.9459242,9.198341718,9.198341718,6.709404237,6.709404237,4.795379459,4.795379459,-1.56,6531074.884,24.707124,16.17263269,9.964515138,187.0574554,0,0,0,0,0,0,0,0,0,0,138.7193613,48.64600157,0,0,0,0,0,0,0,115.5747892,0,71.79057367,0,0,0,0,0,0,0,0,0,126.7016922,60.66367068,0,0,0,0,0,0,0,0,0,11.83581209,89.89150272,11.12690298,0,74.51114508,0,0,0,0,0,3.120338944,1.548789372,22.45243796,19.25411149,4.624322236,0,0.6,30,0,0,0,0,0,2,0,2,0,0,0,17,0,0,0,2,10.0552,134.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
,,,,,,,,,,,2.549340512,2.549340512,1.211075074,1.211075074,0.229071885,12,406.698,360.33,406.3599515,166,0,-0.010878312,-0.080697753,0.080697753,0.010878312,0.6,1.166666667,1.833333333,14.104808,9.933436541,2.057077455,-2.114440904,2.289575774,-1.887821631,5.933432125,0.544626978,2.783983403,1.690968856,703.5550205,21.27996383,19.93251065,19.93251065,14.86370331,13.03605758,13.03605758,9.037387381,9.037387381,6.383671448,6.383671448,4.480959036,4.480959036,-1.56,6224652.811,24.707124,16.17263269,9.500466137,186.7223069,0,0,0,0,0,0,0,0,0,0,139.4379235,47.59229094,0,0,0,16.34555296,0,0,0,116.5806204,0,54.10404108,0,0,0,0,0,0,0,0,0,122.1440719,48.54058959,0,16.34555296,0,0,0,0,0,0,0,0,119.0690459,5.57310453,0,62.38806399,0,0,0,0,2.777601085,3.025194169,0,15.63200145,24.63725965,4.594610308,0,0.6,30,0,0,0,0,0,2,0,2,0,0,0,17,0,0,0,2,10.5046,137.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
,,,,,,,,,,,2.302595035,2.302595035,1.263854167,1.263854167,0.156113938,11.23333333,414.762,360.33,414.4225517,174,0,-0.027887228,-0.065382383,0.065382383,0.027887228,0.366666667,0.666666667,1,14.02466541,10.02102851,1.961547822,-2.042312788,2.152740468,-1.860742103,5.139127523,0.518890313,2.777166496,1.654183275,420.9242678,21.37634014,20.65020731,20.65020731,14.93185165,13.97134377,13.97134377,9.660219762,9.660219762,6.661829883,6.661829883,4.582558594,4.582558594,-0.78,5197311.577,27.25422313,22.89519417,19.19940183,190.1900139,0,0,0,0,0,0,0,0,0,0,172.0928266,18.40509474,0,0,0,0,0,0,0,154.6026345,0,35.89528683,0,0,0,0,0,0,0,6.420821623,0,153.7452644,30.33183534,0,0,0,0,0,0,0,0,0,0,153.2423488,0,0,37.25557254,0,0,0,0,0,1.505246493,0,10.95587072,33.40295442,2.302595035,0,0.8,30,0,0,0,0,0,1,0,1,0,0,0,23,0,0,0,1,10.8312,137.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
,,,,,,,,,,,2.313207482,2.313207482,1.073063193,1.073063193,0.194038202,19,418.794,360.33,418.4538519,178,0,-0.040901745,-0.065382383,0.065382383,0.040901745,0.466666667,0.833333333,1.233333333,14.28395582,9.75344336,2.226077415,-2.304377354,2.366242558,-2.16977141,4.750682432,0.218650605,2.780425417,1.479750754,327.0498112,21.11682712,21.11682712,21.11682712,14.8813414,14.8813414,14.8813414,11.37681744,11.37681744,8.498748902,8.498748902,6.571199855,6.571199855,0,6554819.556,26.25390219,18.56,13.42011834,191.31091,0,0,0,0,0,0,0,0,0,0,161.0234561,30.59536138,0,0,0,0,0,0,17.75371814,173.8650994,0,0,0,0,0,0,0,0,0,0,17.75371814,173.8650994,0,0,0,0,0,0,0,0,0,0,17.75371814,121.9956108,44.94575136,0,6.9237372,0,0,0,0,0,0,3.256976389,0,39.42981613,2.313207482,0,1,30,0,0,2,0,2,0,0,0,0,0,0,18,2,0,2,2,11.0247,136.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
,,,,,,,,,,,2.318524557,2.318524557,1.041920542,1.041920542,0.112235556,11.61290323,436.853,372.341,436.500802,188,0,-0.041428579,-0.065382383,0.065382383,0.041428579,0.258064516,0.451612903,0.677419355,14.14538887,9.891074815,2.085015123,-2.169144638,2.246726135,-2.014754323,4.621289147,0.364837114,2.781034468,3.824892606,246.8645607,22.66923336,22.66923336,22.66923336,15.34606521,15.34606521,15.34606521,10.65667201,10.65667201,7.397777479,7.397777479,5.133701237,5.133701237,0,5595257.801,31,28.03333333,26.13333333,199.6875145,0,0,0,0,0,0,0,0,0,0,194.1333954,5.917906046,0,0,0,0,0,0,5.917906046,194.1333954,0,0,0,0,0,0,0,0,0,0,5.917906046,194.1333954,0,0,0,0,0,0,0,0,0,0,5.917906046,173.3621838,0,0,20.7712116,0,0,0,0,0,0,1.041920542,0,39.83583912,6.955573672,0,1,31,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,12.195,145.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
,,,,,,,,,,,2.541941785,2.541941785,1.215718369,1.215718369,0.192760863,12,434.752,384.352,434.3912516,178,0,-0.017798388,-0.080719357,0.080719357,0.017798388,0.5625,1.09375,1.6875,14.08347813,9.956506997,2.031213552,-2.095610666,2.258549573,-1.874134022,5.858201388,0.5359205,2.827975523,1.582056316,738.5416504,22.69417739,21.34672421,21.34672421,15.84686655,14.03007452,14.03007452,9.779714973,9.779714973,6.868338822,6.868338822,4.735712782,4.735712782,-1.56,16298103.69,26.69040628,17.93247579,11.34796984,199.4521911,0,0,0,0,0,0,0,0,0,0,146.2131996,53.65865801,0,0,0,16.34555296,0,0,0,129.4222636,0,54.10404108,0,0,0,0,0,0,0,0,0,134.9857151,48.54058959,0,16.34555296,0,0,0,0,0,0,0,0,131.9106891,5.57310453,0,62.38806399,0,0,0,0,2.710145183,2.995195095,0,15.7387896,27.62595529,4.596581498,0,0.625,32,0,0,0,0,0,2,0,2,0,0,0,19,0,0,0,2,11.2848,146.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
